Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	1,3,8,9
N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O	9
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC[C@H](N)C(=O)O	8
SSS	1
O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3c(Cl)cccc23)c1-c1c[nH]c2c(Cl)cccc12	9
O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1[nH]c3c(Cl)cccc3c21	9
O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1c2c2cccc(Cl)c2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
CO[C@@H]1[C@@H](CO)O[C@@H](n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)[C@H](O)[C@H]1O	9
O=C(O)[C@H]1NCC[C@H]1O	4
CC(C)(O)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1	9
C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1	8
C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=C[C@@H](O)C[C@H]2C	8
O=C(O)[C@H](Cc1ccccc1)NO	5
O/N=C/Cc1ccccc1	5,9
O=C(O)[C@H](Cc1ccccc1)N(O)O	5
CC(=O)N[C@H]1[C@H](O)[C@@H](C(=O)O)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O	0,6
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12	9
C/C(C=O)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C=O	9
CC1=C(C=O)C(C)(C)C[C@H](O)C1	9
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	8
CC(C)=CCC[C@]1(C)[C@@H]2CC3[C@@H](C2)C31C	8
CC1=CC[C@]2(C)CC1[C@]1(C)CCC[C@@]12C	8
CC1=C2C=C(C(C)C)CC[C@@]2(C)CCC1	8
CC(=O)N[C@@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@@H]1NC(C)=O	0,6
C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C	8
C/C1=C\C=C(\C(C)C)CC/C(C)=C/CC1	8
CC(C)=CCC/C(C)=C1/CC=C(C)CC1	8
CC(C)=CC/C=C(\C)C1CC=C(C)CC1	8
CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1	8
CC1=CC[C@H]2C(=C1)[C@H](C(C)C)CC[C@@H]2C	8
C[C@H]1CC[C@]2(O)C3(C)CC[C@H](C[C@@H]13)C2(C)C	8
CC/C=C\CCOC(C)=O	2
CC(C)=CCC/C(C)=C/C=C\C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C	8
CC(C)=CCC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O	8
O=C(O)[C@H]1O[C@@H](O[C@H]2[C@H](Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	9
CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(/C)CC/C=C(\C)CCC=C(C)C	8
CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	8
CC(=O)N[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O	0
CSC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O	4
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)n1	0
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O	8
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O	9
CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)C	8
C/C(C=O)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)C=O	8
O=P(O)(O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	0
CC1(C)CC[C@]2(C)CC[C@]3(C)C4=C(CC[C@@]3(C)C2C1)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC4	8
C=CC(=C)CC[C@@]1(C)[C@@H]2CCC=C(C)[C@@]2(C)CC[C@H]1C	9
CC1=CCC[C@@H]2[C@]1(C)CC[C@@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)(O)OP(=O)(O)O	9
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]13C[C@@H](CC[C@@H]12)[C@](C)(O)C3	8
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C	8,9
CC(C)=CCC/C(C)=C1/CC[C@@]2(C)C1CCC1[C@]2(C)CCC2C(C)(C)[C@@H](O)CC[C@@]21C	8
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@@H](C)C(=O)[C@@H]1O	0,6
CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1CC[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]12C	8
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C	8
N[C@H]1C(C(=O)O)=CC=C[C@@H]1O	9
N[C@@H]1C(=O)CC=C[C@H]1C(=O)O	9
CC(C)=CCC/C(C)=C/CC[C@H](C)[C@@]1(C)CCC2=C1CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C	8
CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1	8
C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]12C	8
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC[C@@H]1C(C)=CC[C@H](O)C1(C)C	8
*SC(=O)CCCCCC(=O)O	7
*SC(=O)CCCCCC(=O)OC	7
CC(C)=CCC/C(C)=C/Cc1cc(O)c2ccccc2c1O	7
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)C(S)=C(S)[C@@H]1N2	7
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O	8
CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O	8
COc1cc(O)cc(C/C=C(\C)CCC=C(C)C)c1O	7
COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O	7
CC(C)(O)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	8
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O	9
Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)C3=C(S[Mo](=O)(=O)S3)[C@@H]1N2	7
Cc1ncc(CNC=O)c(N)n1	7
CC(CO)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]21C	8
CC(CO)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CCC2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]21C	8
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)O)C[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	6
O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	6
O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]1O	6
O=P(O)(O)O[C@H]1O[C@H]([C@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O	6
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H]([C@H](O)CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	6
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O[C@H]2OC[C@H](N)[C@H](O)[C@H]2O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	6
*N[C@@H](CCC(=O)N[C@@H](CCCC(=O)O)C(=O)O)C(=O)O	4
*N[C@@H](CCC(=O)N[C@@H](CCCC(=O)OP(=O)(O)O)C(=O)O)C(=O)O	4
*N[C@@H](CCC(=O)N[C@@H](CCCC=O)C(=O)O)C(=O)O	4
*N[C@@H](CCC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)O	4
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O[C@H]2OC[C@H](N)[C@H](O)[C@H]2O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	6
O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1	8
C=C1CCCC(C)(C)[C@]12CC=C(C)CC2	8
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C	8
CC(=O)N[C@@H](CCN)C(=O)O	4
CCCCC/C=C\C[C@H](/C=C/CCCCCCC(=O)O)OO	2
C[C@@H]1CC[C@H]2C(C=O)=C[C@@H]3CC(C)(C)CC312	8,9
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)C(=O)CC[C@@H]12	10
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC(=O)O	4
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)C/C=C\CC=O	4
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](O)[C@H](N)[C@H]3O)O2)c(=O)[nH]c1=O	6,8
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](O)[C@H](N(C)C)[C@H]3O)O2)c(=O)[nH]c1=O	8
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](O)C(=O)[C@H]3O)O2)c(=O)[nH]c1=O	6,8
CC(=O)N[C@@H]1[C@@H](O)[C@@H](N)[C@H](C)O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O	0,6
CC(=O)N[C@H]1[C@H](C)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](NC(C)=O)[C@H]1O	0,6
CC(=O)N[C@H]1[C@H](C)O[C@H](O)[C@H](NC(C)=O)[C@H]1O	0,6
C=C1CC/C=C(\C)CC[C@H]2[C@H]1CC2(C)C	8
CC1(C)C[C@@H]2[C@@H]1CC[C@]1(C)CCC[C@@]2(O)C1	8
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C1/CC=CC=CO1	4
COc1ccc2c3c4n(c2c1)[C@@H](C=C(C)C)OOC(C)(C)C[C@@H]4N1C(=O)[C@@H]2CCCN2C(=O)[C@]1(O)[C@H]3O	9
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC12C=CC=CC1O2	4
CC(=O)N[C@@H]([C@H](C)O)[C@@H]1O[C@](O)(C(=O)O)C[C@H](O)[C@@H]1NC(C)=O	0,6
CC(=O)N[C@@H]([C@H](C)O)[C@@H]1O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@H](O)[C@@H]1NC(C)=O	0,6
*[C@H](N)C(=O)N[C@@H](*)C(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)O	8
CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)O	8
CO[C@@H]1/C=C/C=C(\C)Cc2cc(O)c(Cl)c(c2)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](O)CC1=O	8
COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](O)CC(=O)[C@H](OC)/C=C/C=C(\C)C2	8
COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2	8
COc1cc2cc(c1Cl)NC(=O)C[C@H](OC(=O)C(C)C)/C(C)=C/[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2	8
COc1cc2cc(c1Cl)NC(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2	8
COc1cc2cc(c1Cl)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2	8
COc1cc2cc(c1Cl)N([C@@H]1O[C@H](CO)[C@@H](OC(N)=O)[C@H](O)[C@H]1O)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2	8
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	10
CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3	8
CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3	8
C=C[C@]1(C)CC[C@@H]2C(=CC[C@H]3[C@@](C)(C(=O)O)CCC[C@]23C)C1	8
C=CC1=C[C@@H](O)[C@@H]2[C@H](CC[C@@H]3C(C)(C)CCC[C@@]23C)[C@@H]1C	8
C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)C[C@H](O)[C@@H](C[C@H]12)C3(C)C	8
CC(=O)N[C@H]1[C@@H](O)[C@@H](C)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)[C@@H]1O	6,8
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/CO	8
C=C(C)[C@H]1CC[C@@]2(C)CCC=C(C)[C@@H]2C1	8
C=C(C)[C@@H]1CC[C@@]2(C)CCC=C(C)[C@H]2C1	8
C[C@@H]1CC[C@H](O)[C@@]2(C)CC[C@@H]3[C@H]([C@H]12)C3(C)C	8
C=C/C(C)=C/C[C@@H]1C(=C)CC[C@H]2C(C)(C)CCC[C@@]21C	8
CCCCC/C=C\C/C=C\[C@H](O)CC[C@@H](O)CCCC(=O)O	2
C=C1CC[C@H](O)C(C)(C)[C@@H]1CC/C(C)=C/CCC1=C(C)CC[C@@]2(C)CCC(C)(C)C[C@@H]12	8
CC1=CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CCC1=C(C)CC[C@@]2(C)CC[C@@H](C)[C@H](C)[C@@H]12	8
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@]1(C)[C@H](CCC=O)C(=C(C)C)CC[C@H]1C	8
CC1=CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1CCC1=C(C)CC[C@@]2(C)CCC(C)(C)C[C@@H]12	8
CC(C)=CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C	8
C[C@]12CCC(=O)[C@@H](CCC(=O)O)[C@@H]1CCC2=O	10
CC(C)=CCC[C@]1(C)CC[C@]2(C)[C@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@@]2(C)C1	8
C=C1CC[C@@]23C[C@@H]1C[C@@H]2CC[C@H]1[C@@](C)(C(=O)O)CCC[C@@]13C	8
C=CC(C)(O)CC/C=C(\C)C=O	8
COc1cc(/C=C/COC(C)=O)ccc1O	9
NC(=O)N/C=C\C(=O)OO	3
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	0
CC[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	0
Nc1nc2c(c(=O)[nH]1)NC(C(=O)O)CN2	7
CC1=N[C@@H](C(=O)O)S/C1=C\COP(=O)(O)O	7
Cc1nc(C(=O)O)sc1CCOP(=O)(O)O	7
Nc1nc2[nH]cc(C(=O)O)c2c(=O)[nH]1	7
N/C=C\C(=O)OO	3
O=C1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	0
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O	10
N/C=C\C(=O)O	3
NC(=O)N/C=C\C(=O)O	3
O=C(O)C1=N[C@H](C(=O)O)C[C@H](O)C1	4,9
C[C@H](O)[C@@H](O)C1CNc2nc(N)[nH]c(=O)c2N1	7
CC(C)=CCC/C(C)=C/CC12OC1(C)C(=O)c1ccccc1C2=O	7
Cc1ncc(CN)c(N)n1	7
C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O	8
C[C@H](CCN)[C@@H](N)C(=O)O	4
C[C@H](CCN)[C@@H](N)C(=O)NCCCC[C@H](N)C(=O)O	4
C[C@H](CC=O)[C@@H](N)C(=O)NCCCC[C@H](N)C(=O)O	4
COc1ccc2c(c1OC)C(O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C	9
COc1ccc([C@H](O)[C@H]2c3c(cc4c(c3OC)OCO4)CCN2C)c(C=O)c1OC	9
ClC1CO1	10
CC[C@H](C)[C@H](NO)C(=O)O	5
CC[C@H](C)[C@@H](C(=O)O)N(O)O	5
CC[C@H](C)/C=N\O	5
CC(C)[C@H](NO)C(=O)O	5
CC(C)[C@@H](C(=O)O)N(O)O	5
CC(C)/C=N\O	5
O=C(O)C(=O)CCc1ccccc1	4
CC(=O)N(O)CCCC[C@H](NC(=O)CC(O)(CC(=O)O)C(=O)O)C(=O)O	9
C=C(C)CCOP(=O)(O)O	8
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	9
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]1O	9
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	9
CC(=O)N[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@@H]1C	0
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@@H]1N	0,6
CNCCCC(=O)c1cccnc1	7
*SC(=O)CC(=O)CC(=O)OC	7
*SC(=O)CC(O)CC(=O)OC	7
*SC(=O)/C=C/CC(=O)OC	7
*SC(=O)CCCC(=O)OC	7
*SC(=O)CC(=O)CCCC(=O)OC	7
*SC(=O)CC(O)CCCC(=O)OC	7
*SC(=O)/C=C/CCCC(=O)OC	7
CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)C=O	9
Oc1cc(-c2cc(O)c(O)nc2O)c(O)nc1O	7
O=C(O)CC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12	7
O=C1N[C@H]2[C@H](CS[C@H]2C(=O)O)N1	7
O=C(O)CCCC[C@H]1[C@H]2NC(=O)N[C@H]2CS1=O	7
O=C(O)CCCC[C@H]1[C@H]2NC(=O)N[C@H]2CS1(=O)=O	7
CC(=O)N[C@@H]1C(=O)[C@H](O)[C@@H](C(=O)O)O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O	0,6
CP(=O)(O)O	5
CC1(C)C[C@H]2C=C(C(=O)O)[C@@H]3COC(=O)[C@]4(CO4)[C@]23C1	9
C[C@@H]1C(=O)OC[C@H]2C(C(=O)O)=C[C@@H]3CC(C)(C)C[C@]312	9
C[C@@H]1C(=O)C[C@H]2C(C(=O)O)=C[C@@H]3CC(C)(C)CC312	9
C[C@@H]1OC(=O)C[C@H]2C(C(=O)O)=C[C@@H]3CC(C)(C)C[C@]312	9
C[C@@H]1[C@H](O)C[C@H]2C(C(=O)O)=C[C@@H]3CC(C)(C)CC312	9
C[C@@H]1CC[C@H]2C(C(=O)O)=C[C@@H]3CC(C)(C)CC312	9
C[C@@H]1CC[C@H]2C(C(=O)O)=C[C@@H]3[C@@H](O)C(C)(C)CC312	9
CCCCCc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1C(=O)O	9
CC1=C[C@@]23[C@H](C=C(C(=O)O)[C@@H]2COC(=O)[C@]32CO2)[C@@H]1C	9
C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	9
CC1C=[N+](C)[C@@H]2Cc3c[nH]c4cccc(c34)[C@H]2C1	9
CN[C@@H](Cc1c[nH]c2cccc(CC=C(C)C)c12)C(=O)O	9
CCCCCC(=O)CC(=O)CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	9
CC(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H]1C	6
CCCCCc1cc(O)cc(O)c1C(=O)O	9
CC(=O)N[C@@H]1[C@@H](O)C[C@@](O)(C(=O)O)O[C@H]1[C@H](NC(C)=O)[C@@H](C)O	0
