Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	3, 2, 1, 4, 5
*SC(=O)c1ccc(O)c(O)c1	117
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2ccc(O)c(O)c2)[C@@H](O)[C@H]1O	117
NCCCNCCCCNC(=O)CC(O)(CC(=O)O)C(=O)O	117
O=C(O)[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@H]1O	41
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)C[C@H](O)C1	31
O=C(O)[C@@H](O)[C@@H]1OC(=O)[C@H](O)[C@H]1O	41
*C(=O)OC[C@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](COP(=O)(O)OC[C@@H](O)CO)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](O)COP(=O)(O)OC[C@@H](O)CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
CC(=O)N[C@@H](CCC(C(=O)O)C(=O)C(=O)O)C(=O)O	29
CC(=O)N[C@@H](CCC(C(=O)O)C(N)C(=O)O)C(=O)O	29
NC(C(=O)O)C(CC[C@H](N)C(=O)O)C(=O)O	29
NCC(CC[C@H](N)C(=O)O)C(=O)O	29
C[C@@H](O)[C@H](NC(=O)[C@@H](N)CCC(CN)C(=O)O)C(=O)O	29
C[C@@H](O)[C@H](NC(=O)[C@@H](N)CC[C@@H]1CNC1=O)C(=O)O	29
C[C@@H](O)[C@H](NC(=O)[C@@H](N)CC[C@]1(O)CNC1=O)C(=O)O	29
N[C@@H](CC[C@]1(O)CNC1=O)C(=O)O	29
C[C@@H](O)[C@H](NC(=O)[C@@H]1CC[C@](O)(CN)C(=O)N1)C(=O)O	29
NC[C@@]1(O)CC[C@@H](C(=O)O)NC1=O	29
CC(=O)N[C@@H](CC[C@]1(O)CNC1=O)C(=O)O	29
N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O	19
CO[C@]1(NC(=O)[C@@H](C)NC(=O)CC[C@@H](N)C(=O)O)CN(S(=O)(=O)O)C1=O	29
CO[C@@]1(NC(=O)[C@@H](C)NC(=O)CC[C@@H](N)C(=O)O)C(=O)N(S(=O)(=O)O)[C@@H]1C	29
[1*][C@H]1N(S(=O)(=O)O)C(=O)[C@@]1(O)N[2*]	29
CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC	80
O=C(O)C1(O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)[C@H](O)CO)O1	71
N[C@@H](C[C@@H]1CC[C@@H](O)[C@@H]2O[C@H]12)C(=O)O	5
N[C@@H](C[C@@H]1CCC(=O)[C@@H]2O[C@H]12)C(=O)O	5
C[C@H](N)C(=O)N[C@@H](C[C@@H]1CCC(=O)[C@@H]2O[C@H]12)C(=O)O	5
C=CC(=C)C[C@@H](O)C=C(C)C	125
C=CC(=C)CC(=O)C=C(C)C	125
*N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O	15
*N[C@@H](CCC(=O)N[C@@H](CCC(=O)OP(=O)(O)O)C(=O)O)C(=O)O	15
*N[C@@H](CCC(=O)N[C@@H](CCC=O)C(=O)O)C(=O)O	15
*N[C@@H](CCC(=O)N[C@@H](CCCN)C(=O)O)C(=O)O	15
O=C(O)CC(O)(CC(=O)NCCCCNCCCNC(=O)c1ccc(O)c(O)c1)C(=O)O	117
O=C(O)C(=O)CC1=CC[C@@H](O)C=C1	5
O=Cc1cc(COP(=O)(O)O)co1	19
CS/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	76
O=P(O)(O)OC[C@H]1O[C@@](O)(CO)[C@@H](O)[C@H](O)[C@@H]1O	108
N[C@@H](CNC(=O)/C=C/C(=O)O)C(=O)O	5
CC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)/C=C/C(N)=O)C(=O)O	5
CCC(C)[C@H](NC(=O)[C@@H](N)CNC(=O)/C=C/C(N)=O)C(=O)O	5
CC(C)C[C@H](NC(=O)[C@@H](N)CNC(=O)/C=C/C(N)=O)C(=O)O	5
NC(=O)/C=C/C(=O)NC[C@H](N)C(=O)O	5
COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O	85
COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O	85
COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O	85
COC(=O)c1c(O[C@@H]2O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]2OC)cc2cc3c(c(O)c2c1C)C(=O)[C@]1(O)C(=O)C=C(OC)[C@@H](O)[C@]1(O)C3=O	85
O=C(O)c1cccc2c1Nc1ccccc1N2	110
CC(C)=CCc1cccc2c1Nc1c(cccc1C(=O)O)N2	110
O=P(O)(O)OC[C@H]1OC(O)[C@H](OP(=O)(O)O)[C@@H]1O	46
*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(*)=O	72
C[N+](C)(C)[C@@H](Cc1c[nH]c(S(=O)C[C@H](N)C(=O)O)n1)C(=O)O	64
C[N+](C)(C)[C@@H](Cc1c[nH]c(S(=O)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O)n1)C(=O)O	64
Nc1nc2c(c(=O)[nH]1)NC([C@H](O)[C@@H](O)CO)CN2	81
Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@@H](O)CO)CN2	81
CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	30
CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O	30
CCC(O)c1sc(CCOP(=O)(O)OP(=O)(O)O)c(C)[n+]1Cc1cnc(C)nc1N	58
*NC(=O)CCCC[C@@H](S)CCSC(=O)CC	58
CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O	71
C[C@@H]1CNC(=O)NC1=O	25
C[C@H](CNC(N)=O)C(=O)O	25
Nc1nc2c(c(=O)[nH]1)NC(=O)CN2	81
NCc1cc(COP(=O)(O)O)co1	19
NCc1cc(COP(=O)(O)OP(=O)(O)O)co1	19
NCc1cc(COc2ccc(CCNC(=O)CCC(N)C(=O)O)cc2)co1	19
CO[C@H]1C[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H](C)C1=O	109
CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	112
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](N(C)C)C(=O)[C@@H](C)O3)O2)c(=O)[nH]c1=O	109
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](N(C)C)C(=O)[C@H](C)O3)O2)c(=O)[nH]c1=O	109
CN1CCC=C1c1ccc(O)nc1	8
C[C@@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(=O)O	120
C/C(=C\Cc1cc(O)c2ccccc2c1O)CCCC(C)CCCC(C)CCCC(C)C	96
O=C(O)C(=O)/C=C1/C=C[C@H](O)CC1	5
O=C(O)C(=O)/C=C1\CC[C@@H](O)[C@@H]2O[C@H]12	5
O=C(O)C(=O)C[C@@H]1CC[C@@H](O)[C@@H]2O[C@H]12	5
CC1=CCC[C@@H]2[C@]1(C)C(=O)[C@H](O)[C@@H](C)[C@@]2(C)C[C@@H](O)[C@]1(C(=O)C=O)CO1	5
Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@@H](O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	81
O=C1C=C(Cl)C(=O)C(Cl)=C1	20
O=C1C=C(Cl)C(=O)C=C1Cl	20
O=C1C=C(Cl)C(=O)C=C1O	20
CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	121
O=P(O)(O)OC[C@H]1O[C@@H](c2ccc(O)cc2)[C@H](O)[C@@H]1O	81
*SC(=O)C[C@H](O)C[C@H](O)CC[C@H]1[C@@H](C)C=C[C@H]2C[C@H](C)CC[C@@H]21	39
Nc1c(Cl)cccc1-c1c[nH]cc1Cl	90
Nc1c(Cl)cccc1-c1cc[nH]c1	90
N=C(Cc1c[nH]c2ccccc12)C(=O)O	90
O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12	90
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21	90
C[C@@H]1O[C@@H](n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@H](N)[C@H]1O	90
C[C@]12O[C@H](C[C@@H](N)[C@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O	90
*SC(=O)[C@@H](C)CC	39
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	39
O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12	90
O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c(O)[nH]c2ccccc12	90
O=C1NC(c2c[nH]c3ccccc23)=C/C1=C1\C(=O)Nc2ccccc21	90
O=C(O)c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1-c1c[nH]c2ccccc12	90
O=C(O)c1[nH]c(-c2c[nH]c3ccc(O)cc23)cc1-c1c(O)[nH]c2ccccc12	90
O=C1NC(c2c[nH]c3ccc(O)cc23)=C/C1=C1\C(=O)Nc2ccccc21	90
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@@H](N)C(=O)[C@H](C)O3)O2)c(=O)[nH]c1=O	90
CCCCC/C=C/C=O	99
CCCCC[C@@H](CC=O)C(C)=O	99
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)c(C)[n+]([O-])c2ccccc12	5
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1(O)C(=O)C(C)=[N+]([O-])c2ccccc21	5
CN1C(=O)N(C)C2=NC(=O)N(C)C2(O)C1=O	84
CN1CCC=C1c1cccnc1	8
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O	108
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	80
Cc1cc(C=O)ccc1O	105
Cc1cc(C(=O)O)ccc1O	105
O=C(O)c1ccc(O)c(C(=O)O)c1	105
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@@H](CO)OP(=O)(O)OCCN)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC	80
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)C(=O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	65
COc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc1OC	31
COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(O)c1OC	31
COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)ccc1O	31
CC(C)=CCC/C(C)=C/COP(=O)(O)O	125
O=P(O)(O)OC[C@]1(O)C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	108
O=P(O)(O)OCC1=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	108
O=P(O)(O)OCC1=C[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1O	108
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2C=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O	108
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@@H](N[C@H]4C=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	108
O=P(O)(O)O[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	108
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O	108
O=P(O)(O)OC[C@H]1OC[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	108
CC(C)=CCOP(=O)(O)O	26
Cc1cc2c3c(c1C)C(C)(C)CCN3c1c([nH]c(=O)[nH]c1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O	26
N[C@H]1C[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O	108
CC[C@H]1C2=N/C(=C\c3c(C(C)=O)c(C)c4n3[Mg]n3c5c(c(C)/c3=C/2)C(=O)[C@H](C(=O)OC)C=5C2=N/C(=C\4)[C@@H](C)[C@@H]2CCC(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]1C	66
O=C1C[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O	108
O=P(O)(O)OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	108
NC1C(=O)C[C@@](O)(CO)[C@@H](O)[C@@H]1O	108
NC1C(=O)C=C(CO)[C@@H](O)[C@@H]1O	108
NC1=CC(=O)[C@]2(CO)O[C@@H]2[C@H]1O	108
C/C(C(=O)O)=C(/CC(=O)O)C(=O)O	58
N[C@H]1[C@H](O)[C@@H](CO)O[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@@H]1O	65
N[C@H]1[C@H](O)[C@@H](CO)O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)[C@@H]1O	65
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	65
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)C[C@H]1N	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](C=O)[C@@H](O)C[C@H]1N	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)C(=O)C[C@H]1N	65
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)CC1=O	65
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)C[C@@H]1O	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N	65
CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@H]2O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N	65
N[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]3N)[C@H]2O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N	65
NC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)C[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	65
N[C@H]1C[C@@H](N)[C@H](O[C@H]2OC[C@@H](O)C(=O)[C@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N	65
N[C@H]1C[C@@H](N)[C@H](O[C@H]2OC[C@@H](O)[C@H](N)[C@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N	65
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C=O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	65
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)=O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	65
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@H](C)N)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	65
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@H](C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	65
CC(=C\C=C\C(C)=C\C[C@@H](O)C[C@H](C)O)/C=C(C)/C=C/C(=O)O[C@H]1CCCC(=O)O[C@@H]([C@@H](C)C/C(C)=C/[C@@H](C)[C@H](O)C[C@@H](C)O)C/C=C(\C)C[C@@H]1C	139
CC(=C\C=C\C(C)=C\C(O)C(O)CC(C)O)/C=C(C)/C=C(\C)C(=O)O[C@H]1CCCC(=O)O[C@@H]([C@@H](C)C/C(C)=C/[C@@H](C)[C@H](O)C[C@@H](C)O)C/C=C(\C)C[C@@H]1C	139
CC[C@H](O)C[C@H](O)C/C=C(C)/C=C(C)/C=C(C)/C=C/C(=O)O[C@H]1CCCC(=O)O[C@@H]([C@@H](C)C/C(C)=C/[C@@H](C)[C@H](O)C[C@@H](C)O)C/C=C(\C)C[C@@H]1C	139
CC(=C\C[C@H](O)C[C@@H](C)O)/C=C(C)/C=C(C)/C=C/C(=O)O[C@H]1CCCC(=O)O[C@@H]([C@@H](C)C/C(C)=C/[C@@H](C)[C@H](O)C[C@@H](C)O)C/C=C(\C)C[C@@H]1C	139
CC1=C(CCC(=O)O)C2=N/C1=C\c1c(C)c(CCC(=O)O)c3n1[Fe]n1/c(c(C)c(CCC(=O)O)/c1=C/2)=C\C1=N/C(=C\3)C(C)=C1CCC(=O)O	66
COc1ccc2c(Cl)c1O[C@@H]1C#C[C@@H](OC)/C(=C\CNC(=O)C[C@H]2O)C#CC2=CC[C@@H](O)[C@@]21O[C@@H]1OC[C@@H](NC(=O)c2c(C)ccc(C)c2O)[C@@](C)(O)[C@H]1O	97
OCC1=C[C@H](N[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	108
C[n+]1c2ccccc2nc2c(C(=O)O)cccc21	110
O=C(O)c1c(O)cccc1O	36
COc1c(OC(C)C)cc2cc(O)c(C(=O)N[C@@H]3CC(=O)OC[C@@H](O[C@H]4C[C@H](O)[C@H](N(C)C)[C@H](C)O4)/C4=C/C#C[C@@H]5O[C@]56C(=C[C@H](Oc5ccc3nc5Cl)[C@@H]6O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)C#C4)cc2c1OC	97
C=C1Oc2cccc(C(=O)O)c2NC1=O	97
C=C1Oc2cc(O)cc(C(=O)O)c2NC1=O	97
N[C@@H](CC(=O)O)c1ccc(O)cc1	97
*SC(=O)C[C@H](N)c1ccc(O)cc1	97
Nc1nc2c(c(=O)[nH]1)N[C@H]1N2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@]1(O)[C@H]2O	81
*SC(=O)CC(=O)c1ccc(O)cc1	97
Cc1cccc(O)c1C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	97
Cc1ccc(C)c(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)c1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](C)C(=O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2C=C(O)C(=O)[C@@H](C)O2)[C@@H](O)[C@H]1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](C)C(=O)[C@H](O)[C@H]2N)[C@@H](O)[C@H]1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2N)[C@@H](O)[C@H]1O	97
*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2NC)[C@@H](O)[C@H]1O	97
O=C(O)c1cc2c(O)cc(O)cc2cc1O	97
O=C(O)c1cc2c(O)c(O)c(O)cc2cc1O	97
COc1cc2cc(O)c(C(=O)O)cc2c(OC)c1OC	97
COc1c(OC(C)C)cc2cc(O)c(C(=O)O)cc2c1OC	97
COc1c(OC(C)C)cc2cc(O)c(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)(O)O)cc2c1OC	97
N[C@@H](Cc1ccc(O)cn1)C(=O)O	97
N[C@H](CC(=O)O)c1ccc(O)cn1	97
*SC(=O)C[C@@H](N)c1ccc(O)cn1	97
*SC(=O)C[C@@H](N)c1ccc(O)c(Cl)n1	97
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)n(O)c2ccccc2c1=O	5
COC(=O)NC1=C2/C(=C\CSSSC)[C@](O)(C#C/C=C\C#C[C@@H]2O)CC1=O	97
COC(=O)NC1=C2/C(=C\CSSSC)[C@](O)(C#C/C=C\C#C[C@@H]2O[C@@H]2O[C@H](C)[C@@H](NO)[C@H](O)[C@H]2O)CC1=O	97
COC(=O)NC1=C2/C(=C\CSSSC)[C@](O)(C#C/C=C\C#C[C@@H]2O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](S)[C@@H](C)O3)[C@H](O)[C@H]2O)CC1=O	97
COC(=O)NC1=C2/C(=C\CSSSC)[C@](O)(C#C/C=C\C#C[C@@H]2O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC(=O)c4c(C)c(I)c(O)c(OC)c4OC)[C@@H](C)O3)[C@H](O)[C@H]2O)CC1=O	97
